OID;SKU;Quantity
74148145796091;GGH237U;1
74148145796091;W4M72RX-ZX;1
74148145796091;X7W12RX-ZX;1
74148145802101;X9K84RX-ZX;1
74148145802102;GG9794U;1
74148145802103;X9Q81RX-ZX;1
74148145838031;P2GG57RA-ZX;1
74148145886081;492334-K21;1
74148145886081;C8R08U;1
74148145886081;Q8K60RX-ZX;1
74148145886081;V7R50RX-ZX;1
74148145886081;W8Q67RX-ZX;1
74148145886081;X0P07RA-ZX;1
74148145886081;X9K81RX-ZX;1
74148145916051;X6P03RA;1
74148145916061;W4U89RX-ZX;13
74148145934071;P2GG57RA-ZX;2
74148146060011;GGG536U;1
74148146133201;X9X55RX-ZXU;1
74148146134481;Q4U96RX-ZX;1
74148146134481;QR480K;1
74148146134481;X2F21RX-ZX;6
74148146134611;824379-421;1
74148146134611;G1X61RX-ZXK;11
74148146134611;GG9584U;14
74148146134611;GG9C11EX-ZX;1
74148146134611;GG9C12EX-ZXU;1
74148146134611;GGC100K;1
74148146134611;N6Q58RX-ZX;6
74148146134611;P5R38RA;13
74148146134611;P5U08RX-ZX;1
74148146134611;Q3K22EX-ZX;1
74148146134611;Q5W06UW-ZX;1
74148146134611;W7Q19RX-ZX;13
74148146134611;X3M86UU;1
74148146134611;X7V60RX-ZX;1
74148146134611;X7V61EX-ZX;23
74148146140671;Q3Q46RA-ZX;1
74148146144141;C9F26UU;1
74148146144142;N6Q12RX-ZX;2
74148146150041;X7V54RX-ZX;2
74148146152641;X9X43EX-ZX;1
74148146152642;776973-425;2
74148146152642;818208-K21;2
74148146152642;P2GG59RA-ZX;1
74148146152642;X1K73RX-ZX;1
74148146152642;X2F49RX-ZX;1
74148146152642;X7N23UW-ZX;1
74148146152643;X3K59RX-ZX;8
74148146164711;X5K50RX-ZX;2
74148146168101;X7V56RX-ZX;1
74148146168102;7P94U4;1
74148146168103;835847-425;3
74148146168103;GGG350U;1
74148146168103;V8L77RX-ZX;3
74148146168103;X0E93RX-ZX;1
74148146168103;X0P10RA-ZX;1
74148146168103;X1G83RX-ZX;5
74148146168103;X5K63RX-ZX;1
74148146168104;W4P92UW-ZX;1
74148146170421;W3M13EX-ZX;1
74148146175291;P2GG57RA-ZX;1
74148146188521;830702-425;1
74148146188601;W4N38RX-ZX;1
74148146206701;X7W17RX-ZX;1
74148146206702;GGL258U;3
74148146212441;GGL001U;1
74148146217221;668815-421;17
74148146217221;GGG237U;1
74148146217221;N8P76RX;3
74148146217221;Q4U43RX-ZX;1
74148146217221;V8L71RX-ZX;1
74148146217221;X4P55UW-ZX;1
74148146217221;X6P03RA;1
74148146218381;X7W03RX-ZX;1
74148146218681;P2GG59RA-ZX;1
74148146229211;GG9624U;4
74148146229231;X9X46RX-ZXU;3
74148146229371;GG858U;1
74148146229372;843374-425;5
74148146229372;F8C55UU;10
74148146229372;Q3K26EX-ZX;1
74148146229372;W4Q15EX-ZX;1
74148146229372;W4U51RX-ZXU;1
74148146229372;X0N85RA-ZX;13
74148146229372;X2F49RX-ZX;2
74148146229372;X9X55RX-ZXU;1
74148146229373;C9E49UU;1
74148146229374;X7W10EX-ZX;4
74148146234081;P9H90U;1
74148146247321;752686-K21;1
74148146247321;778454-K21;4
74148146247321;7R00UX;10
74148146247321;GG9C12EX-ZXU;1
74148146247321;GGC100K;1
74148146247321;GGG221U;1
74148146247321;P9K70U;1
74148146247321;V1C37RX-ZX;3
74148146247321;W6Q01RX-ZX;9
74148146247321;W8Q42RX-ZX;5
74148146247321;X0F08RX-ZX;1
74148146247321;X9K82RX-ZX;1
74148146276051;X9X09EX-ZX;2
74148146282091;666158-K21;1
74148146283351;662082-421;7
74148146289301;662257-421;1
74148146289301;777160-421;1
74148146289301;GGC101U;2
74148146289301;Q3K07RX-ZX;1
74148146289301;Q6F43RX-ZX;1
74148146289301;V6K89RX-ZX;1
74148146289301;X0N84RX-ZX;2
74148146289301;X3K10RX;1
74148146289301;X3K12RX-ZX;1
74148146289301;X6Q45EX-ZX;13
74148146289301;X9K82RX-ZX;1
74148146307261;Q3K22EX-ZX;1
74148146307262;GG313K;1
74148146314401;GG318U;1
74148146314401;GG377U;2
74148146314401;GG9146U;1
74148146314401;GGE008U;10
74148146314401;GGG225K;1
74148146314401;GGG307C;4
74148146314401;X0L81RX-ZX;1
74148146314401;XW476U4;10
74148146320491;GGG962U;1
74148146320492;Q6X42RX-ZX;1
74148146320561;GG869U;4
74148146326661;M5V07RX-ZX;1
74148146326691;Q8K44RX-ZX;3
74148146326692;GGH016U;1
74148146336131;W2V95RX-ZX;1
74148146355311;X7V52RX-ZX;4
74148146355312;GG374U;9
74148146355312;Q8K47RX-ZX;1
74148146355312;W4M90RX-ZX;1
74148146355313;668666-421;1
74148146355313;GG9588U;1
74148146355313;GG9984U;1
74148146355313;GGC106U;1
74148146355313;L2X06RX-ZX;1
74148146355313;N3X45UW-ZX;9
74148146355313;N6Q12RX-ZX;1
74148146355313;Q7W46RX-ZX;2
74148146355313;V8L70RX-ZX;1
74148146360011;727029-K21;4
74148146374511;GG9834U;1
74148146385281;G9W86UX;1
74148146404591;P2GG57RA-ZX;1
74148146404631;X6Q44EX-ZX;1
74148146409161;X7V50RX-ZX;1
74148146410581;860070-425;1
74148146410582;GG9452U;1
74148146410651;X0P11RA-ZX;11
74148146414031;752687-K21;1
74148146414111;M5V03RX-ZX;3
74148146422471;GGL259U;1
74148146427181;838502-421;7
74148146446451;N8P76RX;1
74148146446452;491337-K21;1
74148146451241;Q5X51RX-ZX;1
74148146458431;X9X62EX-ZX;1
74148146462121;GGG302K;3
74148146462122;X6Q53EX-ZX;1
74148146470391;Q5U20RX-ZX;1
74148146475251;727029-K21;1
74148146475251;860103-425;1
74148146475251;GG9836U;1
74148146475251;GGE008U;1
74148146475251;W4Q17EX-ZX;11
74148146475251;X0N96RX-ZX;1
74148146475251;X7N25UW-ZX;1
74148146546051;824379-421;1
74148146546052;X0F08RX-ZX;1
74148146546053;X7W17RX-ZX;1
74148146546081;GG318U;2
74148146576141;GGG940U;1
74148146612021;GGG537U;1
74148146612101;668815-421;4
74148146612101;778455-K21;2
74148146612101;GG314U;1
74148146612101;GGC106U;1
74148146612101;M1P02UU;1
74148146612101;Q3Q42EX-ZX;1
74148146612101;W9X88RX-ZX;1
74148146612101;X3M70UU;1
74148146612101;X7W01EX-ZXU;1
74148146612101;X7W01RX-ZX;4
74148146630011;X6Q54EX-ZX;1
74148146648131;X3GG17RX-ZX;3
74148146690091;755260-K21;1
74148146720041;P5X65RX-ZXU;12
74148146810171;Q6W72RX-ZX;1
74148146853161;P3U14RX-ZX;1
74148146859221;C8R08U;7
74148146864061;X3U87UU;4
74148146864081;778456-K21;1
74148146864081;E4U30UU;1
74148146864081;GG9638U;1
74148146864081;GGC691U;1
74148146864081;GGL254U;1
74148146864081;V5GG61UU;1
74148146864081;V8R31RX-ZX;2
74148146864081;W4P92UW-ZX;1
74148146864081;W7U91RX-ZX;1
74148146864081;X3N97RX-ZX;2
74148146864081;X6Q40EX-ZX;1
74148146864082;703931-421;1
74148146871281;GGG237U;3
74148146871282;E4U30UU;1
74148146883181;GGH016U;11
74148146894121;573090-421;1
74148146894121;784105-425;1
74148146894121;GG9853U;2
74148146894121;GGC691U;1
74148146894121;GGG222U;3
74148146894121;GGG940U;1
74148146894121;Q8K66RX-ZX;1
74148146894121;X9X22RX-ZX;1
74148146894122;668357-K21;1
74148146894123;642105-421;1
74148146894123;666163-K21;19
74148146894123;GG7Q74UU;1
74148146894123;GG9624U;3
74148146894123;GG9777U;12
74148146894123;GGG240U;1
74148146894123;GGG302U;1
74148146894123;GGG303U;1
74148146894123;X0N79RA-ZX;1
74148146894123;X0Q12RA-ZX;1
74148146894123;X3K10RX;9
74148146894123;X3K75RA-ZX;1
74148146894123;X6P03RA;1
74148146894123;X7N25UW-ZX;1
74148146894124;666157-K21;1
74148146894124;769506-K21;9
74148146894124;G1X61RX-ZXK;2
74148146894124;GG330U;1
74148146894124;GG333U;1
74148146894124;GG9G67UU;1
74148146894124;GGG923U;1
74148146894124;Q8K47RX-ZX;5
74148146894124;V1C39RX-ZX;3
74148146906101;GG9663U;1
74148146906101;V5GG61UU;1
74148146925311;GG9533U;1
74148146926471;491337-K21;1
74148146926471;776973-425;1
74148146926471;GG9C18RX-ZX;1
74148146926471;GGG543U;10
74148146926471;M2G21U;1
74148146926471;P6S30UW;1
74148146926471;Q0X51RX-ZX;1
74148146926471;Q7W46RX-ZX;1
74148146926471;Q8K49RX-ZX;1
74148146926471;UE459K;1
74148146926471;W7U91RX-ZX;1
74148146926471;X2F00RX-ZX;1
74148146926471;X6Q29RA-ZX;1
74148146926471;X7W00RX-ZX;1
74148146926471;X7W10EX-ZX;4
74148146926481;490432-421;1
74148146926481;492337-K21;13
74148146926481;516256-421;1
74148146926481;668665-421;8
74148146926481;769504-K21;1
74148146926481;Q156RX-ZX;1
74148146926481;V1N29UW-ZX;1
74148146949291;724083-K21;1
74148146949371;GG7Q75UU;1
74148146950461;GGC100U;1
74148146950461;GGF845U;1
74148146950461;P0K31RX;1
74148146950461;Q5X52RX-ZX;1
74148146950461;V200UW-ZX;7
74148146950461;X9K76RX-ZX;2
74148146950461;X9X09EX-ZX;1
74148146950461;X9X43EX-ZX;1
74148146972071;X7K66UX;3
74148146978031;M1P00UU;12
74148146980441;GG9868U;2
74148146997341;N6Q12RX-ZX;2
74148147009171;Q6W72RX-ZX;1
74148147032111;837826-421;1
74148147033391;W7U90RX-ZX;1
74148147039321;GG9452U;2
74148147039322;470065-654;2
74148147039322;668357-K21;1
74148147039322;774435-425;3
74148147039322;GG9584U;15
74148147039322;GGE072U;1
74148147039322;GGG237U;14
74148147039322;GGG349U;3
74148147039322;GGH017U;1
74148147039322;V200UW-ZX;1
74148147039322;W4U87RX-ZX;1
74148147039322;X0F01RX-ZX;2
74148147039322;X3GG12EX-ZX;1
74148147039322;X4GG52EX-ZXU;1
74148147039322;X4K41RA-ZX;12
74148147039323;662082-421;1
74148147039323;P3U14RX-ZX;1
74148147039323;Q6W72RX-ZX;1
74148147039323;UW575K;4
74148147039323;V1C37RX-ZX;3
74148147057301;GGG708K;1
74148147057301;Q8K63RX-ZX;1
74148147057301;QW937U;2
74148147057301;X7H69RX-ZX;6
74148147080011;X9K77RX-ZX;1
74148147080012;W7U91RX-ZX;2
74148147081351;470065-822;8
74148147081351;GG9778U;3
74148147081351;GG9825U;4
74148147081351;GGG510U;1
74148147081351;M6F38UU;1
74148147081351;Q3K22RX-ZX;1
74148147081351;X0F03RX-ZX;1
74148147081351;X4K70RX;13
74148147081351;X5K63RX-ZX;2
74148147081351;X6Q47EX-ZX;1
74148147081351;X7K66UX;4
74148147081401;X7N76UW-ZX;1
74148147081402;X0F08RX-ZX;3
74148147081403;648256-421;10
74148147081403;777424-K21;1
74148147081403;838124-425;1
74148147081403;GGG225K;12
74148147081403;GGG536U;24
74148147081403;N1W94U;1
74148147081403;Q3Q24EX-ZX;6
74148147081403;W8Q51RX-ZX;10
74148147081403;X3GG19RX-ZX;1
74148147081403;X7V65RX-ZX;1
74148147081403;X7W01EX-ZXU;1
74148147081404;642119-421;1
74148147081404;803860-K21;1
74148147081404;G1X61RX-ZXK;2
74148147081404;GG327U;1
74148147081404;GG9C04EX-ZX;1
74148147081404;P5S80RA-ZX;4
74148147081404;Q4U10RX-ZX;2
74148147081404;W8Q72RX-ZX;1
74148147081404;X2F46RX-ZX;1
74148147081404;X3GG16RX-ZX;1
74148147081404;X3M86UU;6
74148147104021;823562-K21;1
74148147104021;G1X73RX-ZX;6
74148147104021;GG9855U;1
74148147104021;GGE090U;1
74148147104021;K7M13UU;1
74148147104021;Q4U60RX-ZX;1
74148147104021;Q8K64RX-ZX;1
74148147104021;X6Q54EX-ZX;9
74148147104022;P4P60RX-ZX;1
74148147104023;X5W76RX-ZX;1
74148147164091;X4GG10RX-ZX;1
74148147164092;X9K84RX-ZX;2
74148147166491;X3GG14EX-ZX;4
74148147177251;X4R06RX-ZXU;1
74148147195231;X3K57RX-ZX;1
74148147243231;492334-K21;1
74148147243231;P5K00EX;1
74148147248141;X9X34RX-ZXU;1
74148147249371;784105-425;8
74148147249372;Q3Q19RA;1
74148147249373;755263-K21;1
74148147249374;GG9C74RX-ZX;1
74148147254111;UM448U;1
74148147262581;KL532U;1
74148147285221;GG336U;1
74148147291531;GG9780U;1
74148147291532;GGG543U;1
74148147291533;642137-421;1
74148147291533;658247-K21;1
74148147291533;666158-K21;2
74148147291533;774435-425;5
74148147291533;P4Q51UW-ZX;4
74148147291533;X3GG08RX-ZX;1
74148147291533;X4R73RX;1
74148147291533;X7N76UW-ZX;8
74148147291533;X9X08RX;1
74148147291534;724083-K21;1
74148147291534;733739-421;5
74148147291534;755263-K21;1
74148147291534;EM886UX;1
74148147291534;GG9086U;4
74148147291534;GGE092U;9
74148147291534;GGG924U;13
74148147291534;GGL256U;1
74148147291534;GS917UX;1
74148147291534;P5X65RX-ZX;1
74148147291534;Q5W05UW-ZX;1
74148147291534;UP862U;12
74148147291534;W5U00UW-ZX;1
74148147291534;X3N97RX-ZX;1
74148147291534;X4R07RX-ZXU;3
74148147297491;Q3Q25EX-ZX;1
74148147297492;W8P00RX-ZX;1
74148147297493;727026-K21;1
74148147297494;GG9532U;1
74148147309401;W2V80RX-ZX;8
74148147314041;GG327U;3
74148147321201;Q8R13RX-ZX;1
74148147321461;X7V53RX-ZX;10
74148147340551;GG9626U;1
74148147344081;P4Q50UW-ZX;1
74148147376541;668667-421;1
74148147376541;F6S74RX-ZX;2
74148147376541;GG998U;1
74148147376541;GGC105K;4
74148147376541;GGG939U;13
74148147376541;K5M13UU;1
74148147376541;W4X32RX-ZX;1
74148147376541;X4K28RX-ZX;4
74148147376541;X9K85RX-ZX;1
74148147387151;GGC100K;1
74148147404101;648256-421;1
74148147404101;724086-K21;13
74148147404101;GG325U;1
74148147404101;GGC103U;1
74148147404101;GGH019U;2
74148147404101;P3Q95RX-ZX;1
74148147404101;P5S01RX-ZX;1
74148147404101;Q8K50RX-ZX;12
74148147404101;X3GG08RX-ZX;1
74148147404101;X3K10RX;1
74148147411311;GGG305K;1
74148147411331;X3GG02EX-ZX;10
74148147417161;GG9821U;1
74148147417451;GGG921U;4
74148147417451;GGH179U;1
74148147417451;K1M38UU;8
74148147417451;N3X45UW-ZX;1
74148147417451;N9C43UU;1
74148147417451;P4Q52UW-ZX;2
74148147417451;V6L20RX-ZX;1
74148147428011;668666-421;8
74148147428011;837826-421;2
74148147428011;GG9794U;11
74148147428011;GGG922U;11
74148147428011;GGG932U;1
74148147428011;KL541K;12
74148147428011;M5V05RX-ZX;1
74148147428011;P4GG64RX-ZX;1
74148147428011;Q4U10RX-ZX;1
74148147428011;Q4U60RX-ZX;1
74148147428011;W8P11RX-ZX;1
74148147428011;X0N05UU;4
74148147428011;X6P03RA;2
74148147428011;X7W11RX-ZX;1
74148147428012;492336-K21;1
74148147428021;GG9624U;4
74148147429211;X9X09RX-ZX;1
74148147447481;GGG540U;8
74148147459511;V2C98UW-ZX;4
74148147495271;X7W16RX-ZX;1
74148147512071;X9K86RX-ZX;1
74148147512072;C427UU;1
74148147512072;GG318K;1
74148147512072;GG9539U;1
74148147512072;GGG302U2;1
74148147512072;M9U09U;12
74148147512072;N001RX-ZX;1
74148147512072;P9H90U;2
74148147512072;Q3K22RX-ZX;1
74148147512072;Q4C11UW-ZX;3
74148147512072;X0P10RA-ZX;11
74148147519301;X2F50RX-ZX;1
74148147525381;GG325U;4
74148147525381;W7Q21RX-ZX;8
74148147525381;X4R70EX-ZXU;1
74148147525381;X6P03RA;1
74148147525381;X9K83RX-ZX;1
74148147525471;X9X09EX-ZX;9
74148147525501;Q8K63RX-ZX;5
74148147525502;GGG302U;13
74148147531281;KK780K;9
74148147537251;7P72UX;1
74148147537251;Q5X52RX-ZX;1
74148147537251;V1K03RX-ZX;1
74148147537251;W4U87RX-ZX;1
74148147537251;X9K56UW-ZX;1
74148147572031;668813-421;1
74148147572031;GG858U;6
74148147572031;GGG238U;3
74148147572031;UM870U;3
74148147572031;W4U51RX-ZX;1
74148147572031;X1E45RX-ZX;1
74148147572031;X6Q45EX-ZX;4
74148147572031;X9X14RX-ZX;1
74148147572031;X9X61RX-ZX;1
74148147656071;GGC103K;4
74148147686011;KL541K;1
74148147686051;P4P60RX-ZX;1
74148147686051;V5GG61UU;1
74148147686051;X4K32RX-ZX;4
74148147686051;X6Q44EX-ZX;13
74148147686051;X7W12RX-ZX;1
74148147686051;X9K81RX-ZX;2
74148147686051;X9K83RX-ZX;5
74148147692091;838124-425;2
74148147692091;GG319K;1
74148147692091;GGG241U;5
74148147692091;X7W01EX-ZXU;1
74148147710171;733739-421;10
74148147710172;490932-421;1
74148147710172;GG9311U;3
74148147710172;Q5W05UW-ZX;3
74148147710172;V8L64RX-ZX;2
74148147710172;W3M14EX-ZX;1
74148147710172;X9K79RX-ZX;1
74148147710172;X9Q81RX-ZX;15
74148147710173;666160-K21;9
74148147710173;668813-421;4
74148147710173;GG0F18RX-ZXU;3
74148147710173;GG9584U;1
74148147710173;GG9833U;4
74148147710173;GG9853U;4
74148147710173;GGH330U;11
74148147710173;NK033UU;1
74148147710173;Q3Q46RA-ZX;1
74148147710173;Q7W37RX-ZX;1
74148147710173;X7V52RX-ZX;1
74148147710173;X9X14RX-ZX;23
74148147710174;GG9623U;3
74148147710174;GGG925U;1
74148147710174;P5R65RA-ZX;3
74148147710174;X0P28RA-ZX;3
74148147710174;X9K60UW-ZX;1
74148147716141;M5V14RX-ZX;1
74148147776111;K7C09U4;1
74148147836121;GG9853U;1
74148147836122;642121-421;1
74148147836123;752688-K21;1
74148147836123;788148-425;3
74148147836123;830572-K21;1
74148147836123;GG9147U;1
74148147836123;GGE045U;1
74148147836123;GGG922U;12
74148147836123;GGG927U;8
74148147836123;M9S56RX-ZX;1
74148147836123;N0P81RX;2
74148147836123;P5K00EX;8
74148147836123;Q8K53RX-ZX;1
74148147836123;W8Q53RX-ZX;1
74148147836123;X0P07RA-ZX;1
74148147836123;X3K75RA-ZX;2
74148147836123;X9Q81RX-ZX;2
74148147896151;V7R41RX;8
74148147926131;783362-425;1
74148147926131;GG9472U;10
74148147926131;GG9C11EX-ZX;1
74148147926131;M9S89RX;1
74148147926131;P1K48RX-ZX;4
74148147926131;W8U29RX-ZX;1
74148147926131;X3GG14EX-ZX;1
74148147926131;X7V52RX-ZX;1
74148147926131;X7V56RX-ZX;1
74148147926131;X7W02RX-ZX;1
74148147926131;X9K73RX-ZX;1
74148147926131;XW476U4;1
74148147927431;Q8K58RX-ZX;1
74148147933151;677278-421;1
74148147939141;470065-654;1
74148147939421;P6S27UW-ZX;1
74148147946621;W8P04RX-ZX;4
74148147951311;X2F52RX-ZX;1
74148147956051;GGG350U;5
74148147957391;Q0X58RX-ZX;1
74148147963261;EH946U;1
74148147964581;GG9826U;1
74148147964582;X6X39RA-ZX;1
74148147969231;XW476U4;2
74148147969331;GGE074U;1
74148147982661;UP863U;3
74148147986021;GG998U;1
74148147986022;GG9452U;1
74148147986023;Q0X58RX-ZX;13
74148147988531;668666-421;4
74148147988531;860070-425;1
74148147988531;C9V75UX;1
74148147988531;GG7Q75UU;4
74148147988531;L5N90UU;1
74148147988531;Q3Q20EX-ZX;4
74148147988531;Q4C11UW-ZX;1
74148147988531;UP862U;1
74148147988531;V219UW-ZX;1
74148147988561;838123-425;11
74148147988562;491335-421;3
74148147988562;C6Q18U4;1
74148147988562;GGC099K;2
74148147988562;L2S55RX-ZX;1
74148147988562;X0E98RX-ZX;3
74148147988562;X4K78EX-ZX;1
74148147988563;X0P11RA-ZX;3
74148147988564;M5V03RX-ZX;1
74148148017241;470065-654;7
74148148023381;GGC100U;1
74148148023382;GG864U;1
74148148023511;492337-K21;1
74148148023511;860104-425;1
74148148023511;GG9834U;1
74148148023511;GG9C14RX-ZX;1
74148148023511;GGG708U;1
74148148023511;GGG960U;1
74148148023511;X3W47UW-ZX;8
74148148023511;X4K29RX-ZX;4
74148148023511;X9X34RX-ZX;1
74148148023512;783361-425;11
74148148023512;C9F26UU;4
74148148023512;G1X73RX-ZX;4
74148148023512;GG9779U;1
74148148023512;GGG307C;11
74148148023512;GGG315K;1
74148148023512;Q8K47RX-ZX;1
74148148023512;W4P92UW-ZX;1
74148148023512;X7V51RX-ZX;1
74148148077471;492337-K21;1
74148148077471;646904-421;3
74148148077471;GG9086U;1
74148148077471;GGG922U;10
74148148077471;M1N99UX;9
74148148077471;V9H83UW-ZX;5
74148148077471;W4U89RX-ZX;1
74148148077471;X0P10RA-ZX;1
74148148077471;X3K57RX-ZX;3
74148148077471;X7W02RX-ZX;1
74148148077471;X9K60UW-ZX;3
74148148077471;X9K77RX-ZX;2
74148148108671;K7K99U4;1
74148148112111;GG9854U;9
74148148112111;GGE073K;1
74148148112111;GGG302U;1
74148148112111;GGG914U;1
74148148112111;M6F38UU;1
74148148112111;V2C98UW-ZX;1
74148148112111;X0N85RA-ZX;2
74148148119491;X4R69RX;12
74148148124011;Q5U20RX-ZX;1
74148148131371;492335-K21;12
74148148131371;785836-K21;1
74148148131371;V2F33RX;1
74148148131371;W4M19RX-ZX;1
74148148131371;X3GG15RX-ZX;1
74148148131371;X9X55RX-ZXU;1
74148148131372;G1X73RX-ZX;1
74148148132701;837829-421;10
74148148132702;W2V95RX-ZX;1
74148148132703;X4H60RX-ZX;1
74148148132704;GGC103K;1
74148148143341;M5V03RX-ZX;1
74148148168631;727031-K21;3
74148148168631;GG9586U;15
74148148168631;M5V05RX-ZX;1
74148148168631;M6U35UW-ZX;1
74148148168631;Q7X52RX-ZX;1
74148148168631;W8Q72RX-ZX;10
74148148168631;X0N05UU;1
74148148173401;X3M70UU;4
74148148173402;GGF844U;1
74148148173403;X3K09RX;1
74148148173404;V7R50RX-ZX;1
74148148178041;589152-421;8
74148148178041;765821-421;7
74148148178041;P0U60RX-ZX;1
74148148178041;P5R38RA;1
74148148178041;Q0X58RX-ZX;4
74148148178041;V0Q78RX-ZX;1
74148148178041;V1C37RX-ZX;6
74148148178041;X3GG16RX-ZX;12
74148148178042;N9P95UU-ZX;1
74148148178043;GGG299U;1
74148148178044;784105-425;5
74148148180571;P1E43RX-ZX;1
74148148191161;687567-425;5
74148148198651;GG320K;3
74148148210541;GGG350U;1
74148148210542;GG9625U;1
74148148210543;704559-421;1
74148148216601;784105-425;1
74148148216601;830893-421;2
74148148216601;N1U36RX-ZX;1
74148148216601;P1G36EX-ZXU;1
74148148216601;V7R49RX;1
74148148216601;X3GG14EX-ZX;1
74148148221351;X3GG17RX-ZX;19
74148148221352;GGC101K;1
74148148221353;GGG306C;1
74148148221354;P6S25UW;4
74148148239201;X9X60EX-ZX;4
74148148239202;M1P00UU;1
74148148240691;P9H89U;1
74148148244071;UM870U;1
74148148275251;P4Q50UW-ZX;1
74148148275441;GG325U;1
74148148275441;N3C01UX;13
74148148286091;675420-421;4
74148148286091;P5X65RX-ZXU;3
74148148286091;X1E45RX-ZX;1
74148148292031;Q3Q27EX-ZX;11
74148148298171;V8L71RX-ZX;1
74148148299331;X3GG10EX-ZX;1
74148148299332;GGG927U;1
74148148317211;X5E36UW-ZX;1
74148148353351;GG9064U;1
74148148358161;724082-K21;1
74148148358161;838502-421;9
74148148358161;GG9452U;9
74148148358161;KK780K;3
74148148358161;L5N90UU;1
74148148358161;M9S89RX;1
74148148358161;N9R63RX-ZX;10
74148148377341;677278-421;1
74148148377341;GG9573U;1
74148148377341;GG9G67UU;6
74148148377341;GGG302U;1
74148148383371;GG9587U;1
74148148400051;GG9627U;1
74148148400051;M2P37RX-ZX;1
74148148400051;Q8K43RX-ZX;1
74148148400051;X0N77RA-ZX;10
74148148400051;X0P09RA-ZX;1
74148148400051;X4GG52EX-ZXU;1
74148148449221;642119-421;1
74148148449221;648255-421;1
74148148449221;777424-K21;1
74148148449221;783361-425;1
74148148449221;GG304U;6
74148148449221;GGG927U;1
74148148449221;GGG939U;1
74148148449221;GGL259U;1
74148148449221;Q4U43RX-ZX;1
74148148449221;Q6X14RX-ZX;7
74148148449221;UM445U;1
74148148449221;W4M72RX-ZX;1
74148148449221;X0P14RA-ZX;1
74148148449221;X7V61RX-ZX;1
74148148467361;W109RX-ZX;1
74148148467362;P1G36EX-ZXU;3
74148148467363;668357-K21;1
74148148467363;678237-041;1
74148148467363;GG9587U;8
74148148467363;GG998U;1
74148148467363;GGG940U;18
74148148467363;GGL001U;7
74148148467363;X5W76RX-ZX;1
74148148467363;X6Q29RA-ZX;12
74148148467363;X9K83RX-ZX;1
74148148467363;X9X77EX-ZX;14
74148148467363;ZX242U;1
74148148467364;492336-K21;1
74148148472021;GGG305K;8
74148148472021;M1N96UU;9
74148148472071;GG3G07U4;1
74148148490111;646900-421;1
74148148496011;W4X32RX-ZX;7
74148148496012;7Q14U4;1
74148148521401;GGG304U;13
74148148527271;X0F09RX-ZX;1
74148148532131;P5R38RA;1
74148148532132;W7Q21RX-ZX;1
74148148532133;P2U80RX-ZX;5
74148148532133;X0F08RX-ZX;9
74148148532133;X4K31RX-ZX;2
74148148586041;M4R64RX-ZX;1
74148148599241;P4N86EX-ZXU;1
74148148599251;K7X30UX;1
74148148736021;646905-421;1
74148148736021;727028-K21;2
74148148736021;803860-K21;1
74148148736021;F3GG72UX;1
74148148736021;GG864U;1
74148148736021;GG9C06EX-ZX;1
74148148736021;Q0X58RX-ZX;3
74148148736021;W4Q16EX-ZX;1
74148148736021;W7U91RX-ZX;6
74148148736022;GG9727U;6
74148148736023;X9S94RX;3
74148148736061;X6Q44EX-ZX;1
74148148760041;579240-421;1
74148148760041;GGL261U;1
74148148760041;N1U36RX-ZX;1
74148148760041;P4Q51UW-ZX;1
74148148760041;P5S01RX-ZX;1
74148148760041;X0E96RX-ZX;13
74148148856031;642107-421;11
74148148856031;777160-421;12
74148148856031;G1X61RX-ZXK;1
74148148856031;GG9449U;1
74148148856031;GG9822U;1
74148148856031;GGC104K;4
74148148856031;K7K99U4;1
74148148856031;L4P53U;2
74148148856031;M0K20RX-ZX;1
74148148856031;M246U4;9
74148148856031;X6Q43EX-ZX;1
74148148856032;666163-K21;1
74148148856033;X7N25UW-ZX;1
74148148898051;X4R06RX-ZXU;1
74148149008591;X9X22RX-ZX;3
74148149013331;818208-K21;1
74148149013331;838124-425;1
74148149013331;GG319U;2
74148149013331;GG9823U;3
74148149013331;GG9834U;4
74148149013331;GG9C11EX-ZX;1
74148149013331;GGC105K;11
74148149013331;GGF844U;1
74148149013331;GGG912U;1
74148149013331;L4P52U;1
74148149013331;Q5K36RX-ZX;1
74148149013331;X4R70RX;1
74148149013331;X6Q53EX-ZX;1
74148149013331;X9K74RX-ZX;1
74148149013331;X9X43EX-ZX;1
74148149013471;GG304U;3
74148149013471;P4X48RX-ZX;1
74148149013471;P6S25UW;1
74148149013471;Q3Q24EX-ZX;1
74148149013471;Q8K50RX-ZX;13
74148149013471;X0P28RA-ZX;1
74148149026621;GGL261U;1
74148149042131;X2F00RX-ZX;8
74148149056581;724082-K21;1
74148149056581;GG9980U;1
74148149056581;LL543UU;1
74148149056581;P3U14RX-ZX;1
74148149056581;U9S75UU;1
74148149056581;X9K78RX-ZX;1
74148149066271;X0P28RA-ZX;11
74148149066272;P5R65RA-ZX;1
74148149066273;GG9573U;1
74148149066273;N8P76RX;1
74148149066273;X7W12EX-ZX;1
74148149066274;507782-K21;1
74148149066274;760133-K21;13
74148149066274;803860-K21;1
74148149066274;F7U17RX-ZX;5
74148149066274;GG0F18RX-ZXU;1
74148149066274;GG9C74RX-ZX;4
74148149066274;GGG307U;2
74148149066274;GGG537U;1
74148149066274;GGG914U;13
74148149066274;GGL095U;1
